KMeans_clustering,payments,tenure,purchases_installments_frequency
0,0.044147437607589712,1,1
0,0.044187329757147689,1,0.75
0,0.044232929330480043,1,0.333333
0,0.044261286545307373,1,0.666667
0,0.044310742630457631,1,0.416667
0,0.044327196210769478,1,1
0,0.044352259752207683,0.5,0.777778
0,0.044360619641783283,1,0.75
0,0.044369800426120647,1,0.916667
0,0.044398675212561828,0.66666666666666652,0.7
0,0.044404280726856087,1,1
0,0.044443889860243217,1,1
0,0.044463068636879072,1,1
0,0.044511268942509882,1,0.25
0,0.044520892340085529,1,0.5
0,0.044530390465299663,1,0.75
0,0.04454210830083262,1,1
0,0.044695313737370151,1,0.916667
0,0.044731831912259747,1,0.333333
0,0.044831991266116623,1,0.166667
0,0.044840737343135921,1,1
0,0.044866325967797938,1,0.166667
0,0.044909558378499283,1,0.5
0,0.044933518344168553,1,0.416667
0,0.04498358417095,0.83333333333333326,0.545455
0,0.044993979627964878,1,0.083333
0,0.045019752020911713,1,0.5
0,0.045039748084370688,1,0.75
0,0.045056336913092992,1,1
0,0.045115011439208028,1,0.333333
0,0.045214984796927267,1,0.333333
0,0.045266121649167788,0.83333333333333326,0.363636
0,0.045274692356710278,1,0.416667
0,0.0452861354368718,0.16666666666666649,0.857143
0,0.04530830442574027,1,0.75
0,0.045512402419612512,1,0.333333
0,0.045586618033010132,1,0.333333
0,0.045625796323319513,1,1
0,0.045725376770605543,1,1
0,0.04575089783020888,1,1
0,0.045829242640667123,1,1
0,0.045864550578869352,1,0.333333
0,0.045877947190225858,1,0.583333
0,0.045878279317736408,1,0.666667
0,0.0459237345340919,1,0.666667
0,0.046002485365798637,1,0.833333
0,0.046015953879626439,0.83333333333333326,0.090909
0,0.046022211031014282,1,1
0,0.046092407578199823,1,0.416667
0,0.04612511744569766,1,0.333333
0,0.046199576801966777,1,1
0,0.0462216463655096,1,0.166667
0,0.046239100074300342,0.66666666666666652,0.6
0,0.046312936597838479,1,1
0,0.0463942352454102,1,0.75
0,0.046489877499513242,1,0.833333
0,0.046507833618689327,1,0.25
0,0.046563956681569721,1,1
0,0.046578289247414459,1,1
0,0.0467129010439887,1,0.833333
0,0.046718549124072771,1,1
0,0.046728679860911691,1,1
0,0.046765432039209957,1,0.083333
0,0.046769432454547982,1,1
0,0.04679199153453148,1,1
0,0.0468205108108652,1,1
0,0.046835394385831688,1,0.583333
0,0.046870948807361527,1,1
0,0.046939449524805839,1,0.25
0,0.0470124666519611,1,0.833333
0,0.047014534966865362,1,0.583333
0,0.047185597807011773,1,0.916667
0,0.0472948012378477,1,1
0,0.047296647220926233,1,0.916667
0,0.047334220727727548,1,1
0,0.0473356209233704,1,0.833333
0,0.047379530345028932,1,0.666667
0,0.04740065794085245,1,0.416667
0,0.047421356783442448,1,1
0,0.04751559395245572,1,0.666667
0,0.047534796584860747,1,0.916667
0,0.047539687825880639,1,0.416667
0,0.047540206974735447,1,1
0,0.047545454435621207,1,1
0,0.047591664125179477,1,1
0,0.047704674562183379,1,0.75
0,0.047715737783580452,1,0.083333
0,0.047768942497268471,1,0.666667
0,0.047925735506328448,1,0.916667
0,0.047967458300296827,1,0.666667
0,0.04798891593378668,1,0.916667
0,0.048012892559063353,1,0.833333
0,0.0480532619225827,1,0.916667
0,0.048184165113107989,1,0.166667
0,0.048288656536641147,1,0.916667
0,0.048432766044403781,1,0.833333
0,0.048440941948823937,1,0.083333
0,0.048471211035969977,1,1
0,0.048522359638655477,0.83333333333333326,0.727273
0,0.048560164329547323,1,0.416667
0,0.048601728472792823,1,0.166667
0,0.048805626492229609,0.83333333333333326,0.454545
0,0.048873861760024027,1,0.916667
0,0.048934191225908967,1,1
0,0.048959259637078548,1,0.833333
0,0.049171144134298829,1,0.416667
0,0.049182256013578847,1,0.666667
0,0.0492245411136572,1,1
0,0.04923925643644661,1,1
0,0.049284820245840681,1,0.666667
0,0.049310960017633028,1,0.5
0,0.049321908652475967,1,0.583333
0,0.0495632684311936,0.83333333333333326,0.636364
0,0.049567129990182521,1,0.333333
0,0.04957469635012661,1,1
0,0.049592054359823431,1,0.666667
0,0.049593102791306048,1,0.25
0,0.049616189064073127,1,1
0,0.049690181024705717,1,0.5
0,0.049723210283493559,1,0.916667
0,0.04972386542994825,1,0.5
0,0.04986221126558156,1,1
0,0.049869593758663282,1,0.583333
0,0.049959212332468327,1,0.916667
0,0.04998831031821778,1,1
0,0.050014914666328479,1,1
0,0.050095151929326377,1,0.25
0,0.050101105856143857,1,0.833333
0,0.050137201054444858,1,0.666667
0,0.050147403595177491,1,0.666667
0,0.0501553462256629,1,1
0,0.050202477930842593,1,0.75
0,0.050244864861539007,1,0.416667
0,0.050329448921700451,1,1
0,0.050412851549537167,1,1
0,0.050429149988487243,1,1
0,0.0504627233362522,1,1
0,0.050522561373291808,1,0.916667
0,0.050567469503912381,1,1
0,0.050575263321715268,1,0.333333
0,0.050621741043655473,1,1
0,0.050658120697359657,1,0.916667
0,0.050694107006889387,1,1
0,0.05069988185771386,1,0.25
0,0.050742261335946851,1,1
0,0.05077811488122061,1,0.666667
0,0.050820734040929662,1,0.833333
0,0.050841288467396273,1,0.916667
0,0.050865500831046663,1,1
0,0.050892594104132667,1,1
0,0.0510413516029315,1,0.5
0,0.051065955319489688,1,0.583333
0,0.05115822263286425,0.83333333333333326,0.272727
0,0.051215347894352267,1,1
0,0.051216313540401147,1,0.916667
0,0.051274234657951043,1,1
0,0.051301054772622083,1,1
0,0.051362370999868949,1,0.916667
0,0.051425988638515233,1,1
0,0.051441478780915519,1,0.916667
0,0.051488949691474467,1,1
0,0.051516606059290919,1,1
0,0.051748121666132588,1,0.916667
0,0.051769035052921207,1,0.416667
0,0.051821528076066888,1,0.416667
0,0.051919491733098233,1,0.333333
0,0.051954541358665812,1,1
0,0.051959028826005518,1,1
0,0.05204809611467167,1,0.666667
0,0.052172282979540983,1,0.916667
0,0.052366408019814653,1,0.666667
0,0.0524010030056818,1,0.5
0,0.052416236688705542,1,0.666667
0,0.052449643184094751,1,0.75
0,0.052517781589580058,1,0.75
0,0.052608861950286613,1,0.416667
0,0.05266564814440395,1,0.75
0,0.052767925279384023,0,0.333333
0,0.05289850192188858,0.66666666666666652,0.8
0,0.052933396110361693,1,0.666667
0,0.052978374507066057,1,1
0,0.053015868106898352,1,0.833333
0,0.05304509073411294,1,0.083333
0,0.053132760666169912,1,1
0,0.053180352413100228,1,0.416667
0,0.053236391231599019,1,0.666667
0,0.053448397018647432,1,0.916667
0,0.053546779689449507,1,1
0,0.0536630680865797,1,0.833333
0,0.0536924149806647,1,1
0,0.05370415117133908,1,0.666667
0,0.053748399975816458,1,1
0,0.053897875730423032,1,0.416667
0,0.053904945890367983,1,1
0,0.053959981425905981,1,0.416667
0,0.054022363670871938,1,1
0,0.054218893628981593,0.33333333333333331,0.75
0,0.054269385705126579,0.83333333333333326,0.636364
0,0.0543285363214188,1,0.583333
0,0.054511293890518411,1,1
0,0.0545356810716113,1,1
0,0.054588734311022707,1,0.083333
0,0.054908785932636,1,0.333333
0,0.055007583437520338,1,0.833333
0,0.055016966286137413,1,0.25
0,0.0551060298091408,1,0.25
0,0.055145326668537713,1,0.666667
0,0.055161858736301743,0.83333333333333326,0.818182
0,0.055166669814050953,1,1
0,0.055211450109293493,1,0.666667
0,0.055227191447028673,1,0.583333
0,0.055263770799151159,1,0.916667
0,0.055339416142028211,0.33333333333333331,0.75
0,0.055462989085577868,1,1
0,0.0554840087586902,1,0.916667
0,0.055531091529969788,1,0.916667
0,0.055663073868744979,1,1
0,0.055675538153267437,1,1
0,0.055729814385302313,1,0.75
0,0.055771583648731818,1,0.916667
0,0.055862124474744458,1,0.333333
0,0.056028212519532272,0.66666666666666652,0.5
0,0.056028534552700807,1,1
0,0.056097268938390128,1,0.666667
0,0.0562098279296065,1,0.5
0,0.05624015742508047,1,1
0,0.056250819613253511,1,0.083333
0,0.056253805251487411,0.83333333333333326,0.909091
0,0.056290812863955639,1,0.666667
0,0.056310762536815523,1,0.583333
0,0.056344597903731329,1,0.75
0,0.056350488543756183,1,1
0,0.056454486093720571,1,0.833333
0,0.056509541719365043,1,0.083333
0,0.056582134115251141,1,1
0,0.056682235958960318,1,0.083333
0,0.056857791510772561,1,0.416667
0,0.056885859913068583,1,0.333333
0,0.056995612144888963,1,0.666667
0,0.057051376070007737,1,1
0,0.057055742917846687,1,0.166667
0,0.057128041730047693,1,0.833333
0,0.057158048679749787,1,0.75
0,0.057245322882055388,1,1
0,0.057427857488432883,1,1
0,0.057459278000894787,1,1
0,0.057655594992046762,0.5,0.666667
0,0.057668276482361933,1,0.916667
0,0.05808105756866018,1,0.583333
0,0.058096729961250863,1,0.416667
0,0.058137322977535238,1,0.333333
0,0.058140324329031989,1,0.75
0,0.058154320824263833,1,0.416667
0,0.058342152850633808,1,0.666667
0,0.05839007394518754,1,0.833333
0,0.058435082979797132,1,0.75
0,0.05859939394721992,1,0.916667
0,0.058649741232646782,1,0.416667
0,0.058659080155103717,1,1
0,0.058743287905292832,0.66666666666666652,0.5
0,0.058846966852587723,1,1
0,0.05889069536471063,1,1
0,0.058967647924877242,1,0.916667
0,0.058986843893439313,1,0.916667
0,0.059303115183972,1,0.75
0,0.059309763175664332,1,0.5
0,0.059392660494935488,1,1
0,0.059423265770987492,1,0.333333
0,0.059473043159832373,1,1
0,0.059521492472376293,1,1
0,0.05957191402613584,1,1
0,0.059572497763007062,1,1
0,0.0596009471675672,1,0.166667
0,0.059609818694387633,1,0.666667
0,0.059631723475683449,1,0.416667
0,0.059780807936528763,1,0.916667
0,0.059837320183610647,1,0.5
0,0.060033300670408463,1,1
0,0.06016075281833002,1,0.166667
0,0.060171570108433832,1,1
0,0.060258982417899051,0.83333333333333326,0.818182
0,0.060305185502760879,1,1
0,0.060415761133213029,1,1
0,0.060483909140152552,1,0.833333
0,0.060627441042568113,1,1
0,0.060686324868555651,1,0.25
0,0.0607639482884398,1,1
0,0.060786160335985877,1,0.75
0,0.061035907546849,1,0.416667
0,0.0611005946337134,1,0.5
0,0.061118501799273868,1,1
0,0.061119983222825039,1,0.916667
0,0.061222818030769822,1,0.916667
0,0.061455595804956749,1,0.916667
0,0.061503095776179982,1,1
0,0.061691958076046292,1,0.833333
0,0.061711701958394767,1,0.916667
0,0.061715550071404682,1,0.083333
0,0.061857588858970608,1,0.416667
0,0.061911747034521257,1,0.833333
0,0.062065513673100113,0.66666666666666652,0.8
0,0.062239928564265863,1,0.583333
0,0.062269813317226287,1,0.583333
0,0.062272041781232308,1,1
0,0.062296580022576042,1,0.25
0,0.062323665606612483,1,0.916667
0,0.062434405033536061,1,0.916667
0,0.062487633090389953,1,1
0,0.062505480261648233,1,0.25
0,0.0625428162951108,1,1
0,0.062635623182610317,1,0.833333
0,0.062638541295216552,1,0.666667
0,0.06279424125659086,1,0.333333
0,0.063004026662993068,1,0.5
0,0.0630553708435549,1,0.833333
0,0.063166218429775822,1,1
0,0.063469866233028874,1,1
0,0.063476484119134785,1,0.583333
0,0.063665126906493522,1,1
0,0.063784069800122647,1,1
0,0.063801943922485463,0,0.166667
0,0.063899908939887118,1,0.333333
0,0.064096425412586741,1,0.25
0,0.064253026885450287,1,1
0,0.064271745856921622,1,0.666667
0,0.064533598332838657,1,0.333333
0,0.064535309678687577,1,0.583333
0,0.064550563471533276,1,0.166667
0,0.064787996413202681,1,0.416667
0,0.064796698682354922,1,0.25
0,0.064890071681058176,1,1
0,0.0648949428122561,0.83333333333333326,0.545455
0,0.065036382011679383,1,1
0,0.065087500587640526,1,1
0,0.065186773196926451,1,0.083333
0,0.06528185233658354,1,0.416667
0,0.065302094094749658,1,0.583333
0,0.065305942464061226,1,1
0,0.065310622571666033,1,1
0,0.0654422040743723,1,1
0,0.065612338254769836,1,1
0,0.065850622906545822,1,0.5
0,0.06593785994511181,1,0.75
0,0.065994298259024725,1,0.333333
0,0.06600940714285923,0.83333333333333326,0.272727
0,0.0662424272798318,1,0.833333
0,0.066273708423341349,1,0.666667
0,0.066286292006425246,1,1
0,0.066301476361238648,1,1
0,0.066567041544031036,1,0.583333
0,0.0665708801541643,1,1
0,0.066774776044325829,1,0.75
0,0.06681382977203211,0.66666666666666652,0.2
0,0.066869456851783984,1,0.083333
0,0.066933178312315017,1,0.666667
0,0.066964879908827643,1,0.833333
0,0.06723489046634222,1,0.583333
0,0.067293570039628256,1,0.416667
0,0.0674947757087836,1,0.416667
0,0.067507055416685266,1,1
0,0.068030636377666043,1,1
0,0.068038044362904448,0.33333333333333331,0.875
0,0.0681790538036031,1,1
0,0.06826271285138534,1,1
0,0.068303246721134525,1,0.333333
0,0.068361802855601644,1,0.416667
0,0.068381149292949209,1,0.166667
0,0.0685314934172698,1,0.5
0,0.068697302290411544,1,1
0,0.068869963250223043,1,0.5
0,0.069003036684848237,1,0.333333
0,0.069110199126479158,1,0.166667
0,0.069321005461225133,1,1
0,0.06935557962751189,1,1
0,0.069570689937329941,1,1
0,0.069598354802531931,1,0.25
0,0.069741934869942637,1,0.916667
0,0.069820508380336918,1,1
0,0.069912418074044261,1,1
0,0.070032803374226862,1,1
0,0.070100324703910616,1,1
0,0.0701168768814966,1,0.916667
0,0.070221828248202861,1,0.166667
0,0.0703254272490977,1,1
0,0.0703961513242305,1,0.5
0,0.070472714246738843,1,1
0,0.070544948470923408,1,1
0,0.070567708215385272,1,1
0,0.0706022031253149,1,1
0,0.070630235743957145,1,0.416667
0,0.070724816850072481,1,0.416667
0,0.070785564994564454,1,0.833333
0,0.070858462330270447,1,0.666667
0,0.07093005455824665,1,1
0,0.071039542365623723,1,1
0,0.071040955691797414,1,1
0,0.071113574053012468,1,0.416667
0,0.071159667618206648,1,0.583333
0,0.071231999197588117,0.5,0.222222
0,0.071378842497637859,1,0.416667
0,0.0715640847535339,1,0.166667
0,0.07162092830007484,1,1
0,0.07168853160685637,1,0.583333
0,0.071753482290112566,1,0.75
0,0.071847001223033627,1,0.666667
0,0.071889589074510041,1,0.75
0,0.072017176608850653,1,1
0,0.072367147603862952,1,1
0,0.072601132913712146,1,0.833333
0,0.07264751870222115,1,0.416667
0,0.072728369886538732,1,1
0,0.072768078326958446,1,0.583333
0,0.072863486301635624,1,0.916667
0,0.073335628250443166,1,0.5
0,0.073417275980865546,1,0.583333
0,0.073425450465768857,1,0.833333
0,0.0735378530341152,1,1
0,0.073629088240450849,1,0.583333
0,0.073693406528952884,1,0.083333
0,0.07376949137001737,1,0.333333
0,0.073846316272245541,1,0.916667
0,0.0738676110161775,1,0.75
0,0.0739456144919812,1,0.75
0,0.0739941216104055,1,0.416667
0,0.074047258049276407,1,0.666667
0,0.074065161291450035,1,0.75
0,0.074335833225521022,1,0.5
0,0.074337840816649167,1,0.833333
0,0.074400967893932649,1,0.333333
0,0.074415638363932876,1,0.583333
0,0.074420009726624048,1,1
0,0.074685083184838449,1,0.583333
0,0.074721656287143709,1,1
0,0.07476309500030362,1,0.75
0,0.074775959154834926,1,0.416667
0,0.074816353872502336,1,0.333333
0,0.07488028429774217,1,1
0,0.074888256836658867,1,0.666667
0,0.07503072569839761,1,0.5
0,0.075141166652189159,1,1
0,0.075276796084616709,1,1
0,0.075362054789873942,1,1
0,0.075375182304210891,1,0.166667
0,0.075469792194973365,1,1
0,0.075630052314779136,1,1
0,0.075659220507465832,1,0.083333
0,0.075782456197471884,1,0.416667
0,0.07582641019590243,1,1
0,0.075873493322061211,1,0.833333
0,0.075976859009590267,1,1
0,0.076259868201141653,1,0.75
0,0.076338128254614973,1,0.416667
0,0.076405877535045325,1,0.666667
0,0.076481448392719059,1,0.916667
0,0.076495018756880445,1,0.083333
0,0.076664181652592728,1,0.833333
0,0.076925714323194019,1,1
0,0.076966625468975619,1,0.166667
0,0.076980557514199632,1,1
0,0.077067164701312446,1,1
0,0.077082404555291376,1,1
0,0.077084449132719515,1,1
0,0.07712392895206524,1,1
0,0.077332018390717655,1,0.25
0,0.077355001452780833,1,0.666667
0,0.078014624866444351,1,0.416667
0,0.078052255173634955,1,1
0,0.078412833606844243,1,0.25
0,0.078469849703543829,1,0.416667
0,0.078531587369569375,1,1
0,0.078555055295212464,1,1
0,0.078644088298603712,1,0.666667
0,0.0786559270493701,1,0.583333
0,0.078721855819163078,1,1
0,0.07883048515401303,1,1
0,0.078900352195851065,1,1
0,0.078936627889661923,1,0.833333
0,0.079058434973972719,1,0.416667
0,0.079317693539158338,1,0.416667
0,0.079346952226043876,1,1
0,0.0794533932573852,1,0.833333
0,0.079454715241593032,1,0.916667
0,0.079495051581630227,1,0.166667
0,0.079572361367153829,0,0.666667
0,0.079632436936678722,1,0.75
0,0.079789657338601924,1,0.166667
0,0.079938109069529376,1,1
0,0.0799531261973723,1,1
0,0.080011540813896248,1,1
0,0.080032669218055755,1,1
0,0.080074351161483842,1,1
0,0.080076501335192785,1,1
0,0.080093235329227949,1,0.666667
0,0.080358070288897,1,0.666667
0,0.0803784546099284,1,1
0,0.080557812929073588,1,1
0,0.0805630610997178,1,0.916667
0,0.080628222127768615,1,0.166667
0,0.08084963777368516,1,1
0,0.08090423024252813,1,0.666667
0,0.080912435661069343,1,1
0,0.080939459141243827,1,0.833333
0,0.0809629105255726,1,1
0,0.0811215007809661,1,0.416667
0,0.081133627043039988,1,0.416667
0,0.081306863104328567,1,1
0,0.08153181431324763,1,0.833333
0,0.081587590304259577,1,0.083333
0,0.081608566445522029,1,0.333333
0,0.081715020331376981,1,0.333333
0,0.082048916678212833,1,0.416667
0,0.082188579391736447,1,1
0,0.082202013580858324,1,0.083333
0,0.082275183621522516,1,1
0,0.082338389915732127,1,1
0,0.082358096594909974,1,0.916667
0,0.08284240857422745,1,0.75
0,0.08300648743093067,1,0.583333
0,0.083092322381164666,1,1
0,0.083402992396238121,1,1
0,0.083454242533809037,1,0.833333
0,0.083541712629439144,1,0.916667
0,0.083587541080147126,1,0.75
0,0.083640760639615466,1,1
0,0.083715381820804846,1,1
0,0.083739762259192718,1,0.833333
0,0.083918978291489754,1,0.416667
0,0.0839362823595465,1,1
0,0.084162977937796632,1,1
0,0.084598512361015427,1,1
0,0.084605985545451109,1,0.333333
0,0.084808263541289286,1,1
0,0.0849432601255059,1,0.75
0,0.085115634362630352,1,1
0,0.085160170500975657,1,1
0,0.085525183011918887,1,1
0,0.085828463061731711,1,0.916667
0,0.085914673198153865,1,1
0,0.085958043913169954,1,0.166667
0,0.086092884902568029,1,0.666667
0,0.086137237154335453,1,0.666667
0,0.086206918870363233,0.5,0.777778
0,0.086229030112497843,1,1
0,0.08627621489183511,1,0.166667
0,0.086408617230156637,1,1
0,0.086512253789101309,1,0.583333
0,0.086611109080150517,1,0.916667
0,0.086696330247073419,1,0.916667
0,0.0870718359842542,1,1
0,0.087099694199479716,1,0.333333
0,0.087128524133131713,1,1
0,0.0871735995104383,1,0.083333
0,0.087369083521219776,1,0.916667
0,0.087529800271992669,1,1
0,0.087737930186590637,1,0.666667
0,0.087788305468044156,1,1
0,0.088032816022121943,1,0.5
0,0.088780515310228875,1,0.083333
0,0.089071207202959038,1,1
0,0.0891631366121781,1,1
0,0.089463407582013571,1,0.666667
0,0.0897032494043368,1,1
0,0.089759642451434779,1,1
0,0.0898507010659319,1,0.833333
0,0.089934068955036944,1,1
0,0.089978662406374851,1,0.25
0,0.090077492717870675,1,0.166667
0,0.090137099196225062,1,0.083333
0,0.0904251601524928,1,0.416667
0,0.0904867363287618,1,1
0,0.090491712642214783,1,1
0,0.090511505537325412,1,1
0,0.090517125641098345,1,1
0,0.090522171648885291,1,0.916667
0,0.09085286939052957,1,1
0,0.091050984594075152,1,0.75
0,0.091081586952231425,1,0.75
0,0.091129380901450022,1,0.666667
0,0.091242842409646738,1,1
0,0.091352167958362318,1,0.583333
0,0.091470387647590273,1,1
0,0.091564692637963879,1,0.166667
0,0.091683041798957338,1,0.916667
0,0.09193720236655159,1,1
0,0.092140857944340668,1,1
0,0.092186194926772325,1,1
0,0.09278787224333257,1,0.666667
0,0.0928909614799562,1,0.916667
0,0.093074967454973886,1,0.166667
0,0.093129992482144139,1,0.666667
0,0.0931518805249705,1,0.083333
0,0.093261748900870453,1,0.166667
0,0.093387456994909121,1,0.166667
0,0.093667354388667051,1,0.916667
0,0.0936955959720181,1,1
0,0.093779875092359674,1,0.75
0,0.093810528217958628,0,0.833333
0,0.0938591904580292,1,1
0,0.093906567305881691,1,0.166667
0,0.094010120133048061,1,1
0,0.094062682692803629,1,0.666667
0,0.0940915315533469,1,0.583333
0,0.094133627384512655,1,0.5
0,0.094371228184048889,1,0.333333
0,0.094489790114844929,1,1
0,0.0945010073143886,1,1
0,0.094783367471293914,1,1
0,0.0951637068210538,1,1
0,0.095296678464491941,1,1
0,0.095495847166406661,1,0.583333
0,0.095496770719838017,1,1
0,0.095705807252242772,1,0.833333
0,0.095976859281664342,1,0.833333
0,0.095980159007715574,1,0.833333
0,0.0959954974195376,1,1
0,0.096070102157990181,1,1
0,0.0963901945118507,1,0.416667
0,0.09661633600535928,0.33333333333333331,0.5
0,0.096628962055655451,1,1
0,0.096775553470327347,1,1
0,0.0970213521176483,1,0.333333
0,0.097051404334165342,1,0.75
0,0.097063275142353786,1,1
0,0.097325761176240144,1,1
0,0.097648970907383947,1,1
0,0.0976706699770304,1,1
0,0.097789935929034677,1,0.833333
0,0.097837474700385021,1,0.666667
0,0.098071456757174741,1,1
0,0.09832589720617349,1,1
0,0.0985258133428533,1,0.833333
0,0.098605953211223243,1,0.75
0,0.098938961729135008,1,0.25
0,0.099059208744718366,1,0.916667
0,0.099456887768749183,1,1
0,0.10050791878102509,1,0.833333
0,0.10104870134854819,1,1
0,0.1013894664219457,1,0.166667
0,0.1015236877330947,1,0.333333
0,0.1017299926616342,1,1
0,0.1020130858018345,1,1
0,0.1020418669198794,1,0.75
0,0.10233723032425129,0.83333333333333326,0.090909
0,0.102502414629697,1,0.833333
0,0.103916457146769,1,1
0,0.1040962136798201,1,1
0,0.1041629052230463,1,0.083333
0,0.105259180870297,1,0.916667
0,0.105534307189079,1,0.5
0,0.1057016958464599,1,1
0,0.1060169721936933,1,1
0,0.1061563943976894,1,1
0,0.1062601691229402,1,0.916667
0,0.1064891390431922,1,1
0,0.1065216272294762,1,1
0,0.10706772705079649,1,1
0,0.1074849251214801,1,1
0,0.108363231118247,1,0.583333
0,0.10850165910841771,1,1
0,0.10854409572220371,1,0.5
0,0.108990905131131,1,0.25
0,0.1094723779978977,0.83333333333333326,0.454545
0,0.1095681842456273,0.83333333333333326,0.454545
0,0.1096189057117512,1,1
0,0.1096860090725864,1,0.166667
0,0.109712423284302,1,0.75
0,0.1099316086326699,1,1
0,0.110183748202588,1,1
0,0.11020876949368461,1,0.75
0,0.110866353377091,1,0.916667
0,0.110881503584638,1,1
0,0.11141670928450539,1,0.75
0,0.11171465837824029,1,1
0,0.111785541182958,1,0.333333
0,0.11181103233413,1,0.5
0,0.1118694778054298,1,0.5
0,0.1119590602801329,1,0.5
0,0.1122096370408675,1,0.5
0,0.1124786461095329,1,0.75
0,0.11257352014872141,1,0.166667
0,0.1126059467437468,1,0.25
0,0.1127872322147323,1,0.583333
0,0.1128229625183422,1,0.083333
0,0.11363364287065281,1,1
0,0.11381396551490761,0.66666666666666652,0.6
0,0.1139126839211589,1,0.083333
0,0.11393750991039631,1,1
0,0.1148547268157025,1,0.916667
0,0.114921599603628,1,1
0,0.1149742505874536,1,1
0,0.11525256425387,1,1
0,0.115356729188529,1,0.833333
0,0.11581092385070969,1,0.416667
0,0.117037170992548,1,0.5
0,0.11728900024031159,1,0.166667
0,0.11758428846943721,1,0.166667
0,0.1178752508984193,1,1
0,0.11791876569439511,1,1
0,0.11810365102066681,1,1
0,0.1184210749391616,1,0.333333
0,0.11932464823718041,1,1
0,0.119937870917977,1,0.75
0,0.1199395504627055,1,1
0,0.119967852355807,1,0.25
0,0.1201050567224578,1,1
0,0.12066531115741411,1,0.166667
0,0.12072027502706691,1,0.25
0,0.12092751857168869,1,0.75
0,0.12128844681722251,1,1
0,0.1213191022692519,1,0.5
0,0.1216404129234441,1,1
0,0.1217071121557199,1,1
0,0.1217200645568817,1,0.75
0,0.12303641704850959,1,1
0,0.1244604782000208,1,1
0,0.1246176249053612,1,0.583333
0,0.12483345218947869,1,1
0,0.12527855865136511,1,1
0,0.1255609655143177,1,0.833333
0,0.12563944535631569,1,0.833333
0,0.12580933587270379,1,0.916667
0,0.12636650035465369,1,0.916667
0,0.12689925549527539,1,1
0,0.1270345678431278,1,0.75
0,0.12709856672062439,1,0.75
0,0.12768422581480271,1,1
0,0.1277785459861204,1,0.5
0,0.1278925648715491,1,1
0,0.12871921857373689,1,1
0,0.12879526688195811,1,0.166667
0,0.12900411103039949,1,0.833333
0,0.12923641718983039,1,0.75
0,0.13095683363310839,1,1
0,0.131835513021952,1,1
0,0.13253883198340269,1,0.916667
0,0.13259635183114249,1,0.75
0,0.13301132484860351,0.83333333333333326,0.818182
0,0.13312960772604659,1,1
0,0.13410359641343109,0.83333333333333326,0.818182
0,0.1346896025400468,1,0.833333
0,0.13485245733948889,1,0.583333
0,0.13500150313821579,1,1
0,0.1350165075495536,1,1
0,0.13505772410832739,1,1
0,0.13529810802836109,1,0.333333
0,0.1354368409583516,1,0.083333
0,0.13551607182333791,1,0.916667
0,0.135580344845025,1,0.583333
0,0.1365365710984206,1,1
0,0.136703758736444,1,0.25
0,0.137321740682625,1,1
0,0.13732551263461309,1,1
0,0.13737112888726841,1,1
0,0.13816231085478251,1,0.5
0,0.13871822409178061,1,1
0,0.13938480449835169,1,1
0,0.13956961884878119,1,1
0,0.14017325082032059,1,1
0,0.1403060673815435,0.83333333333333326,0.909091
0,0.1407168739790578,0.66666666666666652,0.7
0,0.14244037797004991,1,1
0,0.1425173628833713,1,0.25
0,0.14339090703202181,1,1
0,0.14400008403066539,1,1
0,0.14441270297659531,1,0.083333
0,0.144484882076209,1,1
0,0.144571262613799,1,0.333333
0,0.14520424810383539,1,0.75
0,0.1469849784574597,1,1
0,0.147598183828037,1,1
0,0.14759827447995991,1,0.833333
0,0.14811304749664561,1,0.75
0,0.14931634540823879,1,1
0,0.1493366686506149,1,0.583333
0,0.149646273061995,1,0.5
0,0.1497741757685061,1,1
0,0.15000578009515059,1,1
0,0.1504994407363878,1,1
0,0.1509791373735565,1,0.166667
0,0.15150005025405069,1,1
0,0.152070910471101,1,1
0,0.15339304715870589,1,0.25
0,0.1536484899048898,1,0.583333
0,0.1545646882674292,1,1
0,0.15542962580659039,1,1
0,0.1563919311803029,1,0.416667
0,0.15639869921974611,1,1
0,0.15661155163029911,1,0.75
0,0.1572111666451862,1,0.833333
0,0.15905490686737669,1,1
0,0.15995780897051429,0.33333333333333331,0.25
0,0.16014071334131419,1,0.5
0,0.160150285734861,1,0.166667
0,0.16045330183340281,1,1
0,0.16121283137489059,1,0.75
0,0.16200000987116239,1,1
0,0.1626755843758903,1,1
0,0.16283853211425481,1,1
0,0.16349389865320371,1,1
0,0.163977130242194,1,0.583333
0,0.16447049856153889,1,1
0,0.16542294679056879,1,0.166667
0,0.1659731362004867,1,0.916667
0,0.16637477013645441,0.83333333333333326,0.818182
0,0.16670079439490579,1,0.416667
0,0.16750245387539461,1,0.75
0,0.16795340184625071,1,0.75
0,0.168160110075298,1,1
0,0.16900028865796171,1,1
0,0.1700059359817587,1,0.666667
0,0.1705057604805823,1,0.25
0,0.1718537019537198,1,0.833333
0,0.17260496320389951,1,0.5
0,0.17383440195192271,1,1
0,0.17473540809315949,1,1
0,0.17509258193351071,1,0.916667
0,0.17559370844472871,1,1
0,0.176904669079063,1,0.666667
0,0.177453537194816,1,1
0,0.177561769124096,1,1
0,0.17860760097849,1,0.833333
0,0.1789490474396882,1,1
0,0.18084621660008171,1,0.833333
